0.00,1.000000
0.25,1.000000
0.50,1.000000
0.75,1.000000
1.00,1.000000
1.25,1.000000
1.50,1.000000
1.75,1.000000
2.00,1.000000
2.25,1.000000
2.50,1.000000
2.75,1.000000
3.00,1.000000
3.25,1.000000
3.50,1.000000
3.75,1.000000
4.00,1.000000
4.25,1.000000
4.50,1.000000
4.75,1.000000
5.00,1.000000
5.25,1.000000
5.50,1.000000
5.75,1.000000
6.00,1.000000
6.25,1.000000
6.50,1.000000
6.75,1.000000
7.00,1.000000
7.25,1.000000
7.50,1.000000
7.75,1.000000
8.00,1.000000
8.25,1.000000
8.50,1.000000
8.75,1.000000
9.00,1.000000
9.25,1.000000
9.50,1.000000
9.75,1.000000
10.00,1.000000
10.25,1.000000
10.50,1.000000
10.75,1.000000
11.00,1.000000
11.25,1.000000
11.50,1.000000
11.75,1.000000
12.00,1.000000
12.25,1.000000
12.50,1.000000
12.75,1.000000
13.00,1.000000
13.25,1.000000
13.50,1.000000
13.75,1.000000
14.00,1.000000
14.25,1.000000
14.50,1.000000
14.75,1.000000
15.00,1.000000
15.25,1.000000
15.50,1.000000
15.75,1.000000
16.00,1.000000
16.25,1.000000
16.50,1.000000
16.75,1.000000
17.00,1.000000
17.25,1.000000
17.50,1.000000
17.75,1.000000
18.00,1.000000
18.25,1.000000
18.50,1.000000
18.75,1.000000
19.00,8.000000
19.25,46.000000
19.50,52.000000
19.75,52.000000
20.00,43.000000
20.25,37.000000
20.50,34.000000
20.75,30.000000
21.00,27.000000
21.25,24.000000
21.50,34.000000
21.75,106.000000
22.00,1610.000000
22.25,2790.000000
22.50,2600.000000
22.75,1830.000000
23.00,1270.000000
23.25,973.000000
23.50,840.000000
23.75,822.000000
24.00,774.000000
24.25,602.000000
24.50,442.000000
24.75,337.000000
25.00,261.000000
25.25,190.000000
25.50,149.000000
25.75,119.000000
26.00,103.000000
26.25,87.000000
26.50,77.000000
26.75,70.000000
27.00,62.000000
27.25,57.000000
27.50,48.000000
27.75,45.000000
28.00,3.500000
28.25,5.150000
28.50,6.800000
28.75,9.400000
29.00,12.000000
29.25,17.000000
29.50,169.000000
29.75,173.500000
30.00,178.000000
30.25,171.500000
30.50,165.000000
30.75,238.000000
31.00,311.000000
31.25,386.000000
31.50,434.000000
31.75,424.000000
32.00,353.000000
32.25,266.500000
32.50,180.000000
32.75,121.000000
33.00,62.000000
33.25,46.000000
33.50,63.000000
33.75,170.000000
34.00,250.000000
34.25,298.000000
34.50,355.000000
34.75,343.000000
35.00,270.000000
35.25,201.000000
35.50,156.000000
35.75,119.500000
36.00,83.000000
36.25,54.000000
36.50,25.000000
36.75,23.000000
37.00,21.000000
37.25,19.500000
37.50,18.000000
37.75,16.500000
38.00,15.000000
38.25,14.175000
38.50,13.350000
38.75,12.525000
39.00,11.700000
39.25,10.875000
39.50,10.050000
39.75,9.225000
40.00,8.400000
40.25,7.983333
40.50,7.566667
40.75,7.150000
41.00,6.733333
41.25,6.316667
41.50,5.900000
41.75,5.483333
42.00,5.066667
42.25,4.650000
42.50,4.233333
42.75,3.816667
43.00,3.400000
43.25,3.175000
43.50,2.950000
43.75,2.725000
44.00,2.500000
44.25,2.375000
44.50,2.250000
44.75,2.125000
45.00,2.000000
45.25,1.875000
45.50,1.750000
45.75,1.625000
46.00,1.500000
46.25,1.437500
46.50,1.375000
46.75,1.312500
47.00,1.250000
47.25,1.187500
47.50,1.125000
47.75,1.062500
48.00,1.000000
