#  RAINFALL_RUNOFF_FILE                                                         
#  site=  08057320  Ash  Creek  at  Highland  Road,  Dallas,  Tex.              
#  latitude=  36()48'18"                                                        
#  longitude=  96()43'04"                                                       
#  drainage_area(mi2)=  6.92                                                    
# TIME(MIN) ACC_PRECIP(IN) ACC_RUNOFF(IN)                                       
 0.00000       0.00000      0.170000E-02                                        
 1.00000      0.666667E-03  0.194667E-02                                        
 2.00000      0.133333E-02  0.219333E-02                                        
 3.00000      0.200000E-02  0.244000E-02                                        
 4.00000      0.266667E-02  0.268667E-02                                        
 5.00000      0.333333E-02  0.293333E-02                                        
 6.00000      0.400000E-02  0.318000E-02                                        
 7.00000      0.466667E-02  0.342667E-02                                        
 8.00000      0.533333E-02  0.367333E-02                                        
 9.00000      0.600000E-02  0.392000E-02                                        
 10.0000      0.666667E-02  0.416667E-02                                        
 11.0000      0.733333E-02  0.441333E-02                                        
 12.0000      0.800000E-02  0.466000E-02                                        
 13.0000      0.866667E-02  0.490667E-02                                        
 14.0000      0.933333E-02  0.515333E-02                                        
 15.0000      0.100000E-01  0.540000E-02                                        
 16.0000      0.120000E-01  0.566667E-02                                        
 17.0000      0.140000E-01  0.593333E-02                                        
 18.0000      0.160000E-01  0.620000E-02                                        
 19.0000      0.180000E-01  0.646667E-02                                        
 20.0000      0.200000E-01  0.673333E-02                                        
 21.0000      0.220000E-01  0.700000E-02                                        
 22.0000      0.240000E-01  0.726667E-02                                        
 23.0000      0.260000E-01  0.753333E-02                                        
 24.0000      0.280000E-01  0.780000E-02                                        
 25.0000      0.300000E-01  0.806667E-02                                        
 26.0000      0.320000E-01  0.833333E-02                                        
 27.0000      0.340000E-01  0.860000E-02                                        
 28.0000      0.360000E-01  0.886667E-02                                        
 29.0000      0.380000E-01  0.913333E-02                                        
 30.0000      0.400000E-01  0.940000E-02                                        
 31.0000      0.426667E-01  0.966667E-02                                        
 32.0000      0.453333E-01  0.993333E-02                                        
 33.0000      0.480000E-01  0.102000E-01                                        
 34.0000      0.506667E-01  0.104667E-01                                        
 35.0000      0.533333E-01  0.107333E-01                                        
 36.0000      0.560000E-01  0.110000E-01                                        
 37.0000      0.586667E-01  0.112667E-01                                        
 38.0000      0.613333E-01  0.115333E-01                                        
 39.0000      0.640000E-01  0.118000E-01                                        
 40.0000      0.666667E-01  0.120667E-01                                        
 41.0000      0.693333E-01  0.123333E-01                                        
 42.0000      0.720000E-01  0.126000E-01                                        
 43.0000      0.746667E-01  0.128667E-01                                        
 44.0000      0.773333E-01  0.131333E-01                                        
 45.0000      0.800000E-01  0.134000E-01                                        
 46.0000      0.826667E-01  0.136667E-01                                        
 47.0000      0.853333E-01  0.139333E-01                                        
 48.0000      0.880000E-01  0.142000E-01                                        
 49.0000      0.906667E-01  0.144667E-01                                        
 50.0000      0.933333E-01  0.147333E-01                                        
 51.0000      0.960000E-01  0.150000E-01                                        
