0.00,0.000000
0.25,0.007500
0.50,0.015000
0.75,0.022500
1.00,0.030000
1.25,0.105000
1.50,0.180000
1.75,0.265000
2.00,0.350000
2.25,0.400000
2.50,0.450000
2.75,0.500000
3.00,0.730000
3.25,0.810000
3.50,0.820000
3.75,0.820000
4.00,0.820000
4.25,0.820000
4.50,0.820000
4.75,0.820000
5.00,0.820000
5.25,0.820000
5.50,0.820000
5.75,0.820000
6.00,0.820000
6.25,0.820000
6.50,0.820000
6.75,0.826667
7.00,0.833333
7.25,0.840000
7.50,0.846667
7.75,0.853333
8.00,0.860000
8.25,1.010000
8.50,1.160000
8.75,1.250000
9.00,1.540000
9.25,1.750000
9.50,1.990000
9.75,2.080000
10.00,2.110000
10.25,2.180000
10.50,2.220000
10.75,2.260000
11.00,2.310000
11.25,2.350000
11.50,2.370000
11.75,2.375000
12.00,2.380000
12.25,2.380000
12.50,2.380000
12.75,2.380000
13.00,2.380000
13.25,2.380000
13.50,2.380000
13.75,2.380000
14.00,2.380000
14.25,2.380000
14.50,2.380000
14.75,2.380000
15.00,2.380000
15.25,2.380000
15.50,2.380000
15.75,2.380000
16.00,2.380000
16.25,2.380000
16.50,2.380000
16.75,2.380000
17.00,2.380000
17.25,2.380000
17.50,2.380000
17.75,2.380000
18.00,2.380000
18.25,2.380000
18.50,2.380000
18.75,2.380000
19.00,2.380000
19.25,2.380000
19.50,2.380000
19.75,2.380000
20.00,2.380000
20.25,2.387500
20.50,2.395000
20.75,2.402500
21.00,2.410000
21.25,2.460000
21.50,2.500000
21.75,3.030000
22.00,3.800000
22.25,4.235000
22.50,4.670000
22.75,4.800000
23.00,4.830000
23.25,4.850000
23.50,4.870000
23.75,4.920000
24.00,5.000000
24.25,5.036667
24.50,5.073333
24.75,5.110000
25.00,5.155000
25.25,5.200000
25.50,5.375000
25.75,5.550000
26.00,5.870000
26.25,5.910000
26.50,5.910000
26.75,5.910000
27.00,5.910000
27.25,5.910000
27.50,5.910000
27.75,5.910000
28.00,5.910000
28.25,5.910000
28.50,5.910000
28.75,5.910000
29.00,5.910000
29.25,5.910000
29.50,5.910000
29.75,5.910000
30.00,5.910000
30.25,5.910000
30.50,5.910000
30.75,5.910000
31.00,5.910000
31.25,5.910000
31.50,5.910000
31.75,5.910000
32.00,5.910000
32.25,5.910000
32.50,5.910000
32.75,5.910000
33.00,5.910000
33.25,5.910000
33.50,5.910000
33.75,5.910000
34.00,5.910000
34.25,5.911250
34.50,5.912500
34.75,5.913750
35.00,5.915000
35.25,5.916250
35.50,5.917500
35.75,5.918750
36.00,5.920000
